"date","count","package","version"
2020-12-06,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-07,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-08,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-09,24,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-10,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-11,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-12,17,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-13,19,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-14,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-15,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-16,6,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-17,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-18,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-19,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-20,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-21,13,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-22,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-23,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-24,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-25,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-26,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-27,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-28,15,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-29,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-30,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2020-12-31,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-01,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-02,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-03,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-04,9,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-05,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-06,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-07,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-08,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-09,7,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-10,8,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-11,11,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-12,10,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-13,12,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-14,16,"rjdmarkdown","rjdmarkdown_0.2.0"
2021-01-15,9,"rjdmarkdown","rjdmarkdown_0.2.0"
