"date","count","package","version"
2021-03-08,20,"rjdqa","rjdqa_0.1.1"
2021-03-09,11,"rjdqa","rjdqa_0.1.1"
2021-03-10,22,"rjdqa","rjdqa_0.1.1"
2021-03-11,11,"rjdqa","rjdqa_0.1.1"
2021-03-12,10,"rjdqa","rjdqa_0.1.1"
2021-03-13,16,"rjdqa","rjdqa_0.1.1"
2021-03-14,11,"rjdqa","rjdqa_0.1.1"
2021-03-15,11,"rjdqa","rjdqa_0.1.1"
2021-03-16,12,"rjdqa","rjdqa_0.1.1"
2021-03-17,19,"rjdqa","rjdqa_0.1.1"
2021-03-18,14,"rjdqa","rjdqa_0.1.1"
2021-03-19,5,"rjdqa","rjdqa_0.1.1"
2021-03-20,12,"rjdqa","rjdqa_0.1.1"
2021-03-21,5,"rjdqa","rjdqa_0.1.1"
2021-03-22,12,"rjdqa","rjdqa_0.1.1"
2021-03-23,8,"rjdqa","rjdqa_0.1.1"
2021-03-24,16,"rjdqa","rjdqa_0.1.1"
2021-03-25,7,"rjdqa","rjdqa_0.1.1"
2021-03-26,16,"rjdqa","rjdqa_0.1.1"
2021-03-27,1,"rjdqa","rjdqa_0.1.1"
2021-03-28,14,"rjdqa","rjdqa_0.1.1"
2021-03-29,6,"rjdqa","rjdqa_0.1.1"
2021-03-30,12,"rjdqa","rjdqa_0.1.1"
2021-03-31,10,"rjdqa","rjdqa_0.1.1"
2021-04-01,14,"rjdqa","rjdqa_0.1.1"
2021-04-02,4,"rjdqa","rjdqa_0.1.1"
2021-04-03,10,"rjdqa","rjdqa_0.1.1"
2021-04-04,5,"rjdqa","rjdqa_0.1.1"
2021-04-05,11,"rjdqa","rjdqa_0.1.1"
2021-04-06,5,"rjdqa","rjdqa_0.1.1"
2021-04-07,15,"rjdqa","rjdqa_0.1.1"
2021-04-08,17,"rjdqa","rjdqa_0.1.1"
2021-04-09,14,"rjdqa","rjdqa_0.1.1"
2021-04-10,10,"rjdqa","rjdqa_0.1.1"
2021-04-11,10,"rjdqa","rjdqa_0.1.1"
2021-04-12,13,"rjdqa","rjdqa_0.1.1"
2021-04-13,8,"rjdqa","rjdqa_0.1.1"
2021-04-14,15,"rjdqa","rjdqa_0.1.1"
2021-04-15,5,"rjdqa","rjdqa_0.1.1"
2021-04-16,15,"rjdqa","rjdqa_0.1.1"
2021-04-17,3,"rjdqa","rjdqa_0.1.1"
2021-04-18,19,"rjdqa","rjdqa_0.1.1"
2021-04-19,8,"rjdqa","rjdqa_0.1.1"
2021-04-20,17,"rjdqa","rjdqa_0.1.1"
2021-04-21,15,"rjdqa","rjdqa_0.1.1"
2021-04-22,17,"rjdqa","rjdqa_0.1.1"
2021-04-23,8,"rjdqa","rjdqa_0.1.1"
2021-04-24,16,"rjdqa","rjdqa_0.1.1"
2021-04-25,4,"rjdqa","rjdqa_0.1.1"
2021-04-26,14,"rjdqa","rjdqa_0.1.1"
2021-04-27,15,"rjdqa","rjdqa_0.1.1"
2021-04-28,12,"rjdqa","rjdqa_0.1.1"
2021-04-29,11,"rjdqa","rjdqa_0.1.1"
2021-04-30,8,"rjdqa","rjdqa_0.1.1"
2021-05-01,12,"rjdqa","rjdqa_0.1.1"
2021-05-02,9,"rjdqa","rjdqa_0.1.1"
2021-05-03,13,"rjdqa","rjdqa_0.1.1"
2021-05-04,19,"rjdqa","rjdqa_0.1.1"
2021-05-05,8,"rjdqa","rjdqa_0.1.1"
2021-05-06,27,"rjdqa","rjdqa_0.1.1"
2021-05-07,8,"rjdqa","rjdqa_0.1.1"
2021-05-08,9,"rjdqa","rjdqa_0.1.1"
2021-05-09,8,"rjdqa","rjdqa_0.1.1"
2021-05-10,14,"rjdqa","rjdqa_0.1.1"
2021-05-11,12,"rjdqa","rjdqa_0.1.1"
2021-05-12,25,"rjdqa","rjdqa_0.1.1"
2021-05-13,9,"rjdqa","rjdqa_0.1.1"
2021-05-14,15,"rjdqa","rjdqa_0.1.1"
2021-05-15,6,"rjdqa","rjdqa_0.1.1"
2021-05-16,12,"rjdqa","rjdqa_0.1.1"
2021-05-17,8,"rjdqa","rjdqa_0.1.1"
2021-05-18,21,"rjdqa","rjdqa_0.1.1"
2021-05-19,15,"rjdqa","rjdqa_0.1.1"
2021-05-20,22,"rjdqa","rjdqa_0.1.1"
2021-05-21,14,"rjdqa","rjdqa_0.1.1"
2021-05-22,18,"rjdqa","rjdqa_0.1.1"
2021-05-23,11,"rjdqa","rjdqa_0.1.1"
2021-05-24,7,"rjdqa","rjdqa_0.1.1"
2021-05-25,26,"rjdqa","rjdqa_0.1.1"
2021-05-26,7,"rjdqa","rjdqa_0.1.1"
2021-05-27,8,"rjdqa","rjdqa_0.1.1"
2021-05-28,15,"rjdqa","rjdqa_0.1.1"
2021-05-29,6,"rjdqa","rjdqa_0.1.1"
2021-05-30,18,"rjdqa","rjdqa_0.1.1"
2021-05-31,6,"rjdqa","rjdqa_0.1.1"
2021-06-01,14,"rjdqa","rjdqa_0.1.1"
2021-06-02,9,"rjdqa","rjdqa_0.1.1"
2021-06-03,16,"rjdqa","rjdqa_0.1.1"
2021-06-04,1,"rjdqa","rjdqa_0.1.1"
2021-06-05,5,"rjdqa","rjdqa_0.1.1"
2021-06-06,19,"rjdqa","rjdqa_0.1.1"
2021-06-07,3,"rjdqa","rjdqa_0.1.1"
2021-06-08,13,"rjdqa","rjdqa_0.1.1"
2021-06-09,7,"rjdqa","rjdqa_0.1.1"
2021-06-10,8,"rjdqa","rjdqa_0.1.1"
2021-06-11,13,"rjdqa","rjdqa_0.1.1"
2021-06-12,4,"rjdqa","rjdqa_0.1.1"
2021-06-13,13,"rjdqa","rjdqa_0.1.1"
2021-06-14,3,"rjdqa","rjdqa_0.1.1"
2021-06-15,9,"rjdqa","rjdqa_0.1.1"
2021-06-16,17,"rjdqa","rjdqa_0.1.1"
2021-06-17,11,"rjdqa","rjdqa_0.1.1"
2021-06-18,12,"rjdqa","rjdqa_0.1.1"
2021-06-19,5,"rjdqa","rjdqa_0.1.1"
2021-06-20,15,"rjdqa","rjdqa_0.1.1"
2021-06-21,4,"rjdqa","rjdqa_0.1.1"
2021-06-22,14,"rjdqa","rjdqa_0.1.1"
2021-06-23,7,"rjdqa","rjdqa_0.1.1"
2021-06-24,13,"rjdqa","rjdqa_0.1.1"
2021-06-25,3,"rjdqa","rjdqa_0.1.1"
2021-06-26,11,"rjdqa","rjdqa_0.1.1"
2021-06-27,4,"rjdqa","rjdqa_0.1.1"
2021-06-28,20,"rjdqa","rjdqa_0.1.1"
2021-06-29,7,"rjdqa","rjdqa_0.1.1"
2021-06-30,19,"rjdqa","rjdqa_0.1.1"
